,doi,filename,year,readability_score
699,doi:10.7910/DVN/XHCWHE,make_analysis.R,2016,5.865300552936487
700,doi:10.7910/DVN/86YEER,Model_specifications.R,2018,5.672780174230101
701,doi:10.7910/DVN/AIF4PI,DollarsBoot.R,2017,5.659673304805794
702,doi:10.7910/DVN/AIF4PI,DollarsRep.R,2017,5.658604273316339
703,doi:10.7910/DVN/YQNLWF,balFun.R,2017,5.822917080858053
704,doi:10.7910/DVN/GTFAQW,pedro-fonseca-ad-ufpe-2019.R,2019,6.274786415301644
705,doi:10.7910/DVN/S9MIJU,figure1.R,2016,4.909090909090909
706,doi:10.7910/DVN/S9MIJU,south matching.R,2016,6.129861111111111
707,doi:10.7910/DVN/L8YEDW,Figure 3.R,2017,5.575271580308668
708,doi:10.7910/DVN/JXOB6N,pol_replication.R,2019,6.066666666666666
709,doi:10.7910/DVN/TC1F9R,PRQ_data_replication_code.R,2020,6.075422848565262
710,doi:10.7910/DVN/BPGCF0,Figure_1.R,2016,5.816219763248606
711,doi:10.7910/DVN/BPGCF0,Figure_2.R,2016,5.6970507211148895
712,doi:10.7910/DVN/BPGCF0,Figure_3.R,2016,5.3891503267973855
713,doi:10.7910/DVN/GXXKU0,ANCOM_code_2019-1.R,2020,6.066666666666666
714,doi:10.7910/DVN/GXXKU0,HP_analyses_2019-3.R,2020,6.202685335497836
715,doi:10.7910/DVN/OFQUAN,Pooled.R,2020,5.732317910599363
716,doi:10.7910/DVN/OFQUAN,S01-Regression&Tables.R,2020,5.644104556929065
717,doi:10.7910/DVN/OFQUAN,S02-Brazil.R,2020,5.834375
718,doi:10.7910/DVN/OFQUAN,S02-Turkey.R,2020,5.840027733147428
719,doi:10.7910/DVN/OFQUAN,S03-Brazil.R,2020,5.856337001463031
720,doi:10.7910/DVN/OFQUAN,S03-Turkey.R,2020,5.907595464096844
721,doi:10.7910/DVN/FB3O9W,gandhi-sumner-replication-code-1.R,2019,5.959025972614271
722,doi:10.7910/DVN/FB3O9W,using-estimates-code.R,2019,6.066666666666666
723,doi:10.7910/DVN/8E1IIM,plot_function.R,2019,6.010191839893852
724,doi:10.7910/DVN/MZUOWG,tmyk_replicationcode2.R,2018,5.501810239721503
725,doi:10.7910/DVN/T7PXKJ,talkFightReplicationFinal.R,2020,6.069255471386606
726,doi:10.7910/DVN/O5LNTG,BuntainePrather_JEPS_Replication.R,2017,5.578431372549018
727,doi:10.7910/DVN/XUVHCH,comp.statII.R,2020,5.869521103896103
728,doi:10.7910/DVN/XUVHCH,estimation_functions_new.R,2020,6.356067804283434
729,doi:10.7910/DVN/QPVRNG,ijpp-polls.R,2019,5.039790644807273
730,doi:10.7910/DVN/MUFCFA,replication_and_extension_analyses.R,2018,5.5269086771547125
731,doi:10.7910/DVN/9OP7YH,Table_A.15.R,2019,4.9553178847296495
732,doi:10.7910/DVN/5J4YZZ,Household Smoke-Exposure Risks_Mazbahul Ahamad.R,2020,4.454545454545455
733,doi:10.7910/DVN/XPCVEI,create_super_dtm.R,2016,6.296762150196584
734,doi:10.7910/DVN/M7FYU8,Figure1-countryCuGraphsAUSJPN.R,2019,4.909090909090909
735,doi:10.7910/DVN/M7FYU8,Figure2-AverageVsCu.R,2019,6.015325953172282
736,doi:10.7910/DVN/M7FYU8,Figure4-GermanyCaseStudyGraphs.R,2019,4.881675579322638
737,doi:10.7910/DVN/NDJFNZ,3_graphs.R,2018,5.5085858585858585
738,doi:10.7910/DVN/74N5YH,John&Sjoberg_2020_Analysis_script.R,2020,5.903476365342194
739,doi:10.7910/DVN/74N5YH,John&Sjoberg_2020_Data_prep_script.R,2020,6.251021282637743
740,doi:10.7910/DVN/5MUUMN,replication.R,2018,5.680492529596348
741,doi:10.7910/DVN/YTWNA2,BM_StandardErrors.R,2019,6.226467041341167
742,doi:10.7910/DVN/YTWNA2,replication_epsoc.R,2019,6.011169733044733
743,doi:10.7910/DVN/NWHYIQ,erick-vieira-script-tf-ad-ufpe-2018.R,2019,6.733048168792329
744,doi:10.7910/DVN/PZKBUX,Empirics.R,2016,5.675677965719774
745,doi:10.7910/DVN/PZKBUX,Functions.R,2016,5.480230328149984
746,doi:10.7910/DVN/PZKBUX,SimStudy1.R,2016,4.79505182466983
747,doi:10.7910/DVN/PZKBUX,SimStudy2.R,2016,6.0153760939404
748,doi:10.7910/DVN/PZKBUX,SimStudy3A.R,2016,5.907666281151617
749,doi:10.7910/DVN/PZKBUX,SimStudy3B.R,2016,5.959025972614271
750,doi:10.7910/DVN/PZKBUX,SimStudyGraphs.R,2016,4.743636363636363
751,doi:10.7910/DVN/RT5HRL,Cluster_SE.R,2018,6.497938418236773
752,doi:10.7910/DVN/RT5HRL,Prediction.R,2018,5.9255765199161425
753,doi:10.7910/DVN/UO5WQ4,Sensitivity Analysis for FIGURE 1_v7.R,2016,5.577666760484097
754,doi:10.7910/DVN/UO5WQ4,Sensitivity Analysis for FIGURE 2_v7.R,2016,5.578516860186231
755,doi:10.7910/DVN/53KIX8,replication_script.R,2019,5.990606900012171
756,doi:10.7910/DVN/CRPAA8,apsrCodeFinal.R,2018,5.323529411764706
757,doi:10.7910/DVN/2JCJLX,analysis.R,2018,5.249090404126805
758,doi:10.7910/DVN/2JCJLX,analysis_RAW.R,2018,5.24439643281555
759,doi:10.7910/DVN/2JCJLX,analysis_lat&ind.R,2018,5.24439643281555
760,doi:10.7910/DVN/2JCJLX,borders.R,2018,6.345045368886062
761,doi:10.7910/DVN/2JCJLX,counties_who_cut.R,2018,4.943341033966034
762,doi:10.7910/DVN/2JCJLX,county-maps.R,2018,5.7275
763,doi:10.7910/DVN/2JCJLX,identify-county-differences.R,2018,5.653778661134943
764,doi:10.7910/DVN/2JCJLX,interpret_analysis.R,2018,5.818724007869767
765,doi:10.7910/DVN/2JCJLX,interpret_analysis_RAW.R,2018,5.5665642311047705
766,doi:10.7910/DVN/2JCJLX,interpret_analysis_lat&ind.R,2018,5.543408925132342
767,doi:10.7910/DVN/2JCJLX,precinct_comparability.R,2018,5.276670851267336
768,doi:10.7910/DVN/2JCJLX,regression.R,2018,4.992023003743434
769,doi:10.7910/DVN/2JCJLX,universal_test.R,2018,6.05956527811568
770,doi:10.7910/DVN/SJI4IA,1.ValueParticipation.R,2018,5.92086304404219
771,doi:10.7910/DVN/FLXHAZ,trade_deforestation_appendix.R,2019,5.60061026936027
772,doi:10.7910/DVN/FLXHAZ,trade_deforestation_replication.R,2019,5.556981605351169
773,doi:10.7910/DVN/A785G7,analyzing_2016.R,2018,5.688850198449985
774,doi:10.7910/DVN/A785G7,bigKRLS_vs_KRLS_speed.R,2018,6.164715376382325
775,doi:10.7910/DVN/A785G7,building_2016_data_frame.R,2018,6.024121337182107
776,doi:10.7910/DVN/A785G7,building_and_analyzing_2016_merged_file.R,2018,5.713875464053206
777,doi:10.7910/DVN/A785G7,create_data_small.R,2018,5.818724007869767
778,doi:10.7910/DVN/A785G7,cv_election2016_D1.R,2018,6.340449226880763
779,doi:10.7910/DVN/A785G7,eigenbenchmark.R,2018,6.036527897402108
780,doi:10.7910/DVN/NN0TSC,01_03_m5s_blog_anonymise.R,2017,6.198958333333333
781,doi:10.7910/DVN/NN0TSC,01_14_m5s_forum_anonymise.R,2017,6.132948308963273
782,doi:10.7910/DVN/NN0TSC,01_26_m5s_parliament_requestActDetails.R,2017,6.046359822657063
783,doi:10.7910/DVN/NN0TSC,01_28_m5s_parliament_requestActTexts.R,2017,5.7403508771929825
784,doi:10.7910/DVN/NN0TSC,01_33_pp_forum_anonymise.R,2017,6.225160032359992
785,doi:10.7910/DVN/NN0TSC,02_01_m5s_blog_post_lda.R,2017,5.5268735744542195
786,doi:10.7910/DVN/NN0TSC,02_02_m5s_fb_bg_post_analysis.R,2017,6.186194079278534
787,doi:10.7910/DVN/NN0TSC,02_03_m5s_meetup_vote_analysis.R,2017,5.862340779068665
788,doi:10.7910/DVN/NN0TSC,02_04_m5s_meetup_vote_analysis_geolocate_fb.R,2017,5.9346076210926215
789,doi:10.7910/DVN/NN0TSC,02_05_m5s_meetup_vote_analysis_wt_fb.R,2017,5.959025972614271
790,doi:10.7910/DVN/NN0TSC,02_06_blog_activity.R,2017,6.502301003083705
791,doi:10.7910/DVN/NN0TSC,02_07_m5s_make_user_activity_table.R,2017,5.17267552182163
792,doi:10.7910/DVN/NN0TSC,02_08_unique_ids_for_join_activity_df.R,2017,5.5665642311047705
793,doi:10.7910/DVN/NN0TSC,02_09_analysis_user_behavour_across_platf.R,2017,5.9486607142857135
794,doi:10.7910/DVN/NN0TSC,02_10_cross_platf_gender_analysis.R,2017,5.7624445838843945
795,doi:10.7910/DVN/NN0TSC,02_11_temporal_anal_unique_ids.R,2017,5.616666666666667
796,doi:10.7910/DVN/NN0TSC,02_12_analysis_users_moving_to_meetup.R,2017,6.024182357515791
797,doi:10.7910/DVN/NN0TSC,02_13_m5s_forum_import_tables.R,2017,6.1269731267650105
798,doi:10.7910/DVN/NN0TSC,02_14_m5s_forum_data_cleaning.R,2017,6.024182357515791
799,doi:10.7910/DVN/6LTHVZ,Figure1replication.R,2015,5.856661524112071
800,doi:10.7910/DVN/6LTHVZ,replication_mergers.R,2015,5.701670189064253
801,doi:10.7910/DVN/W8TQHB,Rcode_Replication_Appendix.R,2018,6.397454244804392
802,doi:10.7910/DVN/OZ7YZ1,alt_mssample.R,2016,5.453132161955692
803,doi:10.7910/DVN/OZ7YZ1,alt_mssample_ms.R,2016,5.580761869418149
804,doi:10.7910/DVN/37ZBCF,CalcTable4.R,2018,6.036527897402108
805,doi:10.7910/DVN/37ZBCF,CalcTable5.R,2018,5.687696909571907
806,doi:10.7910/DVN/37ZBCF,Table1-2.R,2018,6.1539236569769535
807,doi:10.7910/DVN/ZLFP3A,prw.R,2016,6.1258176557510495
808,doi:10.7910/DVN/0VIYXT,replication.R,2019,5.877993867243866
809,doi:10.7910/DVN/6L6JHG,1_GouldUrpelainen_Main_Replication_Code.R,2019,6.628994661252725
810,doi:10.7910/DVN/6L6JHG,2_GouldUrpelainen_Variables.R,2019,5.840027733147428
811,doi:10.7910/DVN/6L6JHG,3_GouldUrpelainen_DescriptiveTables.R,2019,4.633333333333334
812,doi:10.7910/DVN/6L6JHG,4_GouldUrpelainen_DescriptiveFigures.R,2019,6.0065858169692055
813,doi:10.7910/DVN/6L6JHG,5_GouldUrpelainen_ACCESS1Map.R,2019,6.343043044526095
814,doi:10.7910/DVN/6L6JHG,6_GouldUrpelainen_MainRegressions.R,2019,5.706666666666668
815,doi:10.7910/DVN/6L6JHG,7_GouldUrpelainen_SupportingRegressions.R,2019,5.678787127224625
816,doi:10.7910/DVN/MV8SWC,space_law_app2.R,2018,6.066666666666666
817,doi:10.7910/DVN/MV8SWC,space_opinion_app1.R,2018,6.1246632556580565
818,doi:10.7910/DVN/IUB62M,JoP_Targeted.R,2018,5.946600877192982
819,doi:10.7910/DVN/IUB62M,appendix_alt_specs.R,2018,5.62059470710675
820,doi:10.7910/DVN/IUB62M,appendix_disc_ncps.R,2018,5.809355616135278
821,doi:10.7910/DVN/IUB62M,appendix_index_items.R,2018,5.169607542002219
822,doi:10.7910/DVN/IUB62M,descriptives.R,2018,6.007573804315115
823,doi:10.7910/DVN/NKGCNA,collective-dyadic.R,2015,4.938881621400596
824,doi:10.7910/DVN/FPYKTP,000-install.r,2019,6.009765263702102
825,doi:10.7910/DVN/FPYKTP,100-nmc.r,2019,6.26401021295089
826,doi:10.7910/DVN/FPYKTP,101-mid.r,2019,6.037842440352574
827,doi:10.7910/DVN/FPYKTP,102-outcomes-time.r,2019,6.370177231353079
828,doi:10.7910/DVN/FPYKTP,103-train-models.r,2019,6.456640694378277
829,doi:10.7910/DVN/FPYKTP,104-train-weights.r,2019,6.559541399140936
830,doi:10.7910/DVN/FPYKTP,105-collect-weights.r,2019,6.381446311419393
831,doi:10.7910/DVN/FPYKTP,106-summarize-weights.r,2019,5.936638052350126
832,doi:10.7910/DVN/FPYKTP,107-capratio.r,2019,6.261817893183682
833,doi:10.7910/DVN/FPYKTP,108-dir-dyad-year.r,2019,6.2349648403275015
834,doi:10.7910/DVN/FPYKTP,109-predict.r,2019,6.309378731394749
835,doi:10.7910/DVN/FPYKTP,110-collect-predict.r,2019,6.340582843306812
836,doi:10.7910/DVN/FPYKTP,111-doe-vs-cinc.r,2019,6.244759508676353
837,doi:10.7910/DVN/FPYKTP,112-varimp.r,2019,6.591477362795162
838,doi:10.7910/DVN/FPYKTP,113-collect-varimp.r,2019,6.541313568610335
839,doi:10.7910/DVN/FPYKTP,114-summarize-varimp.r,2019,6.116303899061309
840,doi:10.7910/DVN/FPYKTP,200-reed-run-and-plot.r,2019,5.856337001463031
841,doi:10.7910/DVN/FPYKTP,201-reed-cv-and-table.r,2019,5.466666666666668
842,doi:10.7910/DVN/FPYKTP,300-arena-palmer-2009.r,2019,5.933955739311492
843,doi:10.7910/DVN/FPYKTP,301-bennett-2006.r,2019,6.087082569299897
844,doi:10.7910/DVN/FPYKTP,302-dreyer-2010.r,2019,6.2575056545447465
845,doi:10.7910/DVN/FPYKTP,303-fordham-2008.r,2019,6.164715376382325
846,doi:10.7910/DVN/FPYKTP,304-fuhrmann-sechser-2014.r,2019,6.0616208597758
847,doi:10.7910/DVN/FPYKTP,305-gartzke-2007.r,2019,6.101888172939413
848,doi:10.7910/DVN/FPYKTP,306-huth-2012.r,2019,6.102403890712321
849,doi:10.7910/DVN/FPYKTP,307-jung-2014.r,2019,5.9778997614685645
850,doi:10.7910/DVN/FPYKTP,308-morrow-2007.r,2019,5.941849204716852
851,doi:10.7910/DVN/FPYKTP,309-owsiak-2012.r,2019,6.21262052488914
852,doi:10.7910/DVN/FPYKTP,310-park-colaresi-2014.r,2019,6.05956527811568
853,doi:10.7910/DVN/FPYKTP,311-salehyan-2008-ajps.r,2019,6.074440631137053
854,doi:10.7910/DVN/FPYKTP,312-salehyan-2008-jop.r,2019,6.1246632556580565
855,doi:10.7910/DVN/FPYKTP,313-sobek-abouharb-ingram-2006.r,2019,6.128394431935452
856,doi:10.7910/DVN/FPYKTP,314-uzonyi-souva-golder-2012.r,2019,6.129326682070558
857,doi:10.7910/DVN/FPYKTP,315-weeks-2008.r,2019,5.902125987250061
858,doi:10.7910/DVN/FPYKTP,316-weeks-2012.r,2019,6.074440631137053
859,doi:10.7910/DVN/FPYKTP,317-zawahri-mitchell-2011.r,2019,6.121442392904918
860,doi:10.7910/DVN/FPYKTP,400-collect-replications.r,2019,5.845176969092723
861,doi:10.7910/DVN/FPYKTP,401-describe-replications.r,2019,6.356067804283434
862,doi:10.7910/DVN/FPYKTP,fn-collect.r,2019,6.2349648403275015
863,doi:10.7910/DVN/FPYKTP,fn-defs-train.r,2019,6.192124195759238
864,doi:10.7910/DVN/FPYKTP,fn-glm-and-cv.r,2019,6.053856733743153
865,doi:10.7910/DVN/FPYKTP,fn-merge-nmc-dyad.r,2019,6.5017364576045145
866,doi:10.7910/DVN/FPYKTP,fn-predict-from-ensemble.r,2019,6.531254741734762
867,doi:10.7910/DVN/FPYKTP,fn-train.r,2019,6.1269731267650105
868,doi:10.7910/DVN/FPYKTP,fn-varimp.r,2019,6.6
869,doi:10.7910/DVN/RXDTTS,Caddel_ITC_Code.R,2017,6.491605843594687
870,doi:10.7910/DVN/P5TAFD,Dofile-analyses.R,2020,5.44706466547035
871,doi:10.7910/DVN/P5TAFD,Dofile-dataset-construction-2.R,2020,5.253517658065632
872,doi:10.7910/DVN/P5TAFD,Dofile-figures.R,2020,4.0
873,doi:10.7910/DVN/SBHNSW,BAM_CHESUS2017.r,2019,5.764242424242424
874,doi:10.7910/DVN/HIIMRK,R_CODE_POSTCOM_INVALIDS.R,2019,6.003266710995908
875,doi:10.7910/DVN/XG6QQX,___analysis_crosssection.R,2019,5.855330086580088
876,doi:10.7910/DVN/XG6QQX,___analysis_panel.R,2019,5.959025972614271
877,doi:10.7910/DVN/O6VHZZ,00_master_paper.R,2019,6.460909286848233
878,doi:10.7910/DVN/O6VHZZ,01_init.R,2019,6.840304682276067
879,doi:10.7910/DVN/O6VHZZ,02_fig1.R,2019,4.0
880,doi:10.7910/DVN/O6VHZZ,03_fig2.R,2019,5.6033451957935725
881,doi:10.7910/DVN/O6VHZZ,04_fig3.R,2019,5.930190532944771
882,doi:10.7910/DVN/O6VHZZ,05_fig4.R,2019,4.595114131511191
883,doi:10.7910/DVN/O6VHZZ,06_fig5.R,2019,4.459426930596286
884,doi:10.7910/DVN/O6VHZZ,07_fig6.R,2019,4.959104297283177
885,doi:10.7910/DVN/O6VHZZ,08_fig7.R,2019,4.974374999999998
886,doi:10.7910/DVN/O6VHZZ,09_fig8.R,2019,4.943901515151516
887,doi:10.7910/DVN/O6VHZZ,10_tab1.R,2019,6.3656745337311325
888,doi:10.7910/DVN/O6VHZZ,11_tab2.R,2019,6.394687573544263
889,doi:10.7910/DVN/O6VHZZ,12_tab3.R,2019,6.373949392403658
890,doi:10.7910/DVN/O6VHZZ,13_tab4.R,2019,6.373949392403658
891,doi:10.7910/DVN/O6VHZZ,14_tab5.R,2019,6.373949392403658
892,doi:10.7910/DVN/O6VHZZ,15_master_appendix.R,2019,6.024121337182107
893,doi:10.7910/DVN/O6VHZZ,16_figs1.R,2019,4.84375
894,doi:10.7910/DVN/O6VHZZ,17_figs2.R,2019,5.018452380952381
895,doi:10.7910/DVN/O6VHZZ,18_figs3.R,2019,5.012700534759358
896,doi:10.7910/DVN/O6VHZZ,19_figs4.R,2019,4.7712121212121215
897,doi:10.7910/DVN/O6VHZZ,20_figs5.R,2019,4.633333333333334
898,doi:10.7910/DVN/O6VHZZ,21_figs6.R,2019,4.689874341036031
899,doi:10.7910/DVN/O6VHZZ,22_figs7.R,2019,4.7712121212121215
900,doi:10.7910/DVN/O6VHZZ,23_figs8.R,2019,6.341964285714287
901,doi:10.7910/DVN/O6VHZZ,24_figs9.R,2019,6.341964285714287
902,doi:10.7910/DVN/O6VHZZ,25_figs10.R,2019,6.274786415301644
903,doi:10.7910/DVN/O6VHZZ,26_figs11.R,2019,6.409087081522925
904,doi:10.7910/DVN/O6VHZZ,27_figs12.R,2019,6.244759508676353
905,doi:10.7910/DVN/O6VHZZ,28_figs13.R,2019,6.348840126934147
906,doi:10.7910/DVN/O6VHZZ,29_figs14.R,2019,5.988589188533214
907,doi:10.7910/DVN/O6VHZZ,30_figs15.R,2019,5.969572763704663
908,doi:10.7910/DVN/O6VHZZ,31_tabs16.R,2019,6.4073573048043695
909,doi:10.7910/DVN/O6VHZZ,32_figs17.R,2019,4.943608514611505
910,doi:10.7910/DVN/O6VHZZ,33_figs18.R,2019,4.943608514611505
911,doi:10.7910/DVN/O6VHZZ,34_figs19.R,2019,4.943901515151516
912,doi:10.7910/DVN/O6VHZZ,35_figs20.R,2019,4.909090909090909
913,doi:10.7910/DVN/O6VHZZ,36_figs21.R,2019,4.948714031066971
914,doi:10.7910/DVN/GL2WN8,Thal APSR Replication Code.R,2020,5.711163531711263
915,doi:10.7910/DVN/HREANC,2_plotting.R,2018,5.644748234221917
916,doi:10.7910/DVN/SWV9GJ,Add Study 1 - analysis code.R,2017,6.046359822657063
917,doi:10.7910/DVN/SWV9GJ,Add Study 2 - analysis code.R,2017,6.021952276209947
918,doi:10.7910/DVN/SWV9GJ,TESS_analysis_code.R,2017,5.874920389895473
919,doi:10.7910/DVN/HGIHGC,confirmatory study analyses.R,2020,4.452138920978589
920,doi:10.7910/DVN/HGIHGC,meta analysis - correlations.R,2020,6.07260854433095
921,doi:10.7910/DVN/HGIHGC,"meta analysis - interaction, simple slopes, and main effects.R",2020,5.819960317460318
922,doi:10.7910/DVN/HGIHGC,study 1 analyses.R,2020,4.771566861223426
923,doi:10.7910/DVN/HGIHGC,study 2 analyses.R,2020,4.25626959247649
924,doi:10.7910/DVN/HGIHGC,study 3 analyses.R,2020,4.633333333333334
925,doi:10.7910/DVN/HGIHGC,study 4 analyses.R,2020,4.7129865464994785
926,doi:10.7910/DVN/2LY2WB,Weber2018_replication_code.R,2018,5.48321449792038
927,doi:10.7910/DVN/PT2IB9,Cebotari&Vink_IJCS2013script.R,2015,6.192124195759238
928,doi:10.7910/DVN/WKCZ9Z,replication_jpp_limberg.R,2018,4.86636933228576
929,doi:10.7910/DVN/DE0OVP,experimental-replication.R,2018,5.719930142788822
930,doi:10.7910/DVN/DE0OVP,figure-1-replication.R,2018,5.537542432448668
931,doi:10.7910/DVN/DE0OVP,observational-replication.R,2018,4.9883092131743885
932,doi:10.7910/DVN/LA4RAC,BL - Replication Code - Negative Binomial + Figures.R,2016,5.823894635537831
933,doi:10.7910/DVN/LA4RAC,BL - Replication Code - Survival Models + Figures.R,2016,5.903476365342194
934,doi:10.7910/DVN/3GBS1I,Final_Replication_Code_JDIS.r,2019,6.129681818181816
935,doi:10.7910/DVN/JGGUZE,JEPSreplication.R,2017,6.336737685853425
936,doi:10.7910/DVN/WDMSOL,MasterScript_GEC_Accepted.R,2018,5.819960317460318
937,doi:10.7910/DVN/5CYWWF,beforeafter_felonycases_spring2018.R,2019,4.909090909090909
938,doi:10.7910/DVN/G4SZXG,R file.R,2016,6.371064814814815
939,doi:10.7910/DVN/KGHEU4,script for figure 4.R,2018,6.163805203885201
940,doi:10.7910/DVN/MSV9AS,DLS_PLOS_code.R,2016,5.692329586830274
941,doi:10.7910/DVN/MSV9AS,DLS_appendix_S3_code.R,2016,6.0065858169692055
942,doi:10.7910/DVN/4JXJWI,fig.si1.R,2017,6.840304682276067
943,doi:10.7910/DVN/4JXJWI,fig.si2.R,2017,6.447330447330447
944,doi:10.7910/DVN/4JXJWI,fig.si3.R,2017,7.0026509600271885
945,doi:10.7910/DVN/4JXJWI,fig.si4.R,2017,5.438876737070797
946,doi:10.7910/DVN/4JXJWI,fig.si5.R,2017,5.427982954545453
947,doi:10.7910/DVN/4JXJWI,fig.si6.R,2017,5.427982954545453
948,doi:10.7910/DVN/4JXJWI,fig.si7.R,2017,5.56111111111111
949,doi:10.7910/DVN/4JXJWI,fig.si8.R,2017,5.323529411764706
950,doi:10.7910/DVN/4JXJWI,fig2.R,2017,5.435899709936218
951,doi:10.7910/DVN/4JXJWI,fig3.R,2017,4.7626252300624605
952,doi:10.7910/DVN/4JXJWI,fig4.R,2017,5.422614777284085
953,doi:10.7910/DVN/4JXJWI,fig5.R,2017,4.4381546476712135
954,doi:10.7910/DVN/4JXJWI,functions.R,2017,5.930190532944771
955,doi:10.7910/DVN/4JXJWI,table_and_misc_numbers.R,2017,5.675677965719774
956,doi:10.7910/DVN/AXCVFN,R_RI_Balance_Check.R,2016,6.3656745337311325
957,doi:10.7910/DVN/DW7Y5W,EUSED_regulated.R,2019,6.21262052488914
958,doi:10.7910/DVN/DW7Y5W,EUSED_sector.R,2019,5.973074856119473
959,doi:10.7910/DVN/9V0LLB,_replic_1996.R,2018,5.556981605351169
960,doi:10.7910/DVN/9V0LLB,_replic_1998_depfed.R,2018,5.64643604238725
961,doi:10.7910/DVN/B8JYZW,make_figs.R,2020,5.877993867243866
962,doi:10.7910/DVN/LBUXPQ,replication.r,2017,5.323529411764706
963,doi:10.7910/DVN/ABSCFP,Table A.15.R,2018,4.9553178847296495
964,doi:10.7910/DVN/3AA5CQ,2004 Thesis Analysis.R,2016,6.042424242424241
965,doi:10.7910/DVN/80J7OL,compliance function July 23 2012.R,2018,6.605139219623041
966,doi:10.7910/DVN/MTELU8,SyntaxAF.R,2017,6.1246632556580565
967,doi:10.7910/DVN/XKOVUN,RDS_replication_log.R,2020,6.0065858169692055
968,doi:10.7910/DVN/GS3IKP,3wayindep.R,2017,6.024182357515791
969,doi:10.7910/DVN/GS3IKP,rutilities.R,2017,5.272875816993464
970,doi:10.7910/DVN/XTJRQN,Is Sexism for White People_Replication Code.R,2018,5.941849204716852
971,doi:10.7910/DVN/RPHJBO,house_2006_script_web.R,2016,5.728219696969696
972,doi:10.7910/DVN/GYIS2O,Chapter 3_ReadMeAnalysisFigures.R,2019,4.454545454545455
973,doi:10.7910/DVN/ZBTIIK,01-data.R,2017,6.279569892473117
974,doi:10.7910/DVN/ZBTIIK,02-analysis.R,2017,5.551259157509157
975,doi:10.7910/DVN/GQQUQU,Application_Bayes_estimation.R,2018,6.119017951406722
976,doi:10.7910/DVN/GQQUQU,Application_Code.R,2018,6.9268016992516594
977,doi:10.7910/DVN/GQQUQU,Application_Table_Figures.R,2018,5.814285714285713
978,doi:10.7910/DVN/GQQUQU,Figures_AppendixE.R,2018,4.7712121212121215
979,doi:10.7910/DVN/GQQUQU,Figures_AppendixF.R,2018,4.16419764854512
980,doi:10.7910/DVN/GQQUQU,Figures_MainText_AppendixG.R,2018,4.38
981,doi:10.7910/DVN/GQQUQU,HelperFunctions.R,2018,5.621354067680287
982,doi:10.7910/DVN/GQQUQU,SimulationResults.R,2018,6.6391614717181096
983,doi:10.7910/DVN/GQQUQU,combinedMLE_calculation.R,2018,6.767889995206929
984,doi:10.7910/DVN/0DOFEF,china-stm.R,2016,5.863339275103981
985,doi:10.7910/DVN/0DOFEF,chinopen-prep.R,2016,6.1670192981904455
986,doi:10.7910/DVN/0UDCQC,Main_Dataset.r,2016,5.913636363636362
987,doi:10.7910/DVN/J7HUX3,Figure 2 - Examples of causal response functions.R,2016,5.625616973054647
988,doi:10.7910/DVN/J7HUX3,Simulations.R,2016,5.924999999999999
989,doi:10.7910/DVN/Q02JJQ,amen_brother_analysis.R,2019,6.249123376623375
990,doi:10.7910/DVN/7SXKSF,analysis.R,2016,5.562626262626263
991,doi:10.7910/DVN/7SXKSF,functions.R,2016,5.5897727272727264
992,doi:10.7910/DVN/QOD8ZU,dataverse_analysis.R,2015,6.441631465146883
993,doi:10.7910/DVN/TIIHB8,Script for R Figures.R,2019,6.042965087495129
994,doi:10.7910/DVN/DSDD7W,dynci-replication.R,2016,5.931850236543172
995,doi:10.7910/DVN/DSDD7W,dynci-sens-replication.R,2016,5.543408925132342
996,doi:10.7910/DVN/DSDD7W,panel-utils.R,2016,5.941849204716852
997,doi:10.7910/DVN/1KIEXG,Replication_File_JEPS.R,2018,6.056681162652395
998,doi:10.7910/DVN/TT17NY,2016-5-12_reviewing-replication.R,2017,5.9570137895296815
999,doi:10.7910/DVN/CGH7BR,country_recode.R,2015,6.021952276209947
1000,doi:10.7910/DVN/CGH7BR,create_dyadic_sim.r,2015,5.003742272771177
1001,doi:10.7910/DVN/QTG6FQ,AJPS_VicariousInjustice_Functions.R,2016,5.661789041255418
1002,doi:10.7910/DVN/T6GPSX,BGGK_ISQ_code.R,2019,5.594133706910181
1003,doi:10.7910/DVN/BVWFG1,Code---A_Eviction_Demography_CleanAndFit.R,2018,5.762449494949495
1004,doi:10.7910/DVN/BVWFG1,Code---B_Eviction_Demography_Stan.R,2018,6.364260623755982
1005,doi:10.7910/DVN/BVWFG1,Code---C_Eviction_Demography_ProduceOutput.R,2018,5.5259477124183
1006,doi:10.7910/DVN/BVWFG1,Code---D_Eviction_Demography_RandomForest.R,2018,5.713875464053206
1007,doi:10.7910/DVN/BVWFG1,Code---E_Eviction_Demography_vitalRecordsNote.R,2018,5.053129869639534
1008,doi:10.7910/DVN/BVWFG1,Code---run_all_code.R,2018,6.429152542372881
1009,doi:10.7910/DVN/SYYMJ0,cfscore_dv.R,2019,6.2575056545447465
1010,doi:10.7910/DVN/SYYMJ0,densityplots.R,2019,5.452717391304346
1011,doi:10.7910/DVN/LQNCBW,JSTestRand.R,2016,6.12738997113997
1012,doi:10.7910/DVN/LQNCBW,Odonates_v5.R,2016,5.4770107129267585
1013,doi:10.7910/DVN/LQNCBW,SpecMeanTestBoot.R,2016,6.318535758212943
1014,doi:10.7910/DVN/LQNCBW,SpecMeanTestRes.R,2016,3.2068965517241383
